2025-03-10 06:50:31,511 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.036937 | Sell (KucoinExchange eff.): 0.053179 | Ticker Profit: 45.06% | Liquidity Profit: 43.97% | Profit (USDT): 87.946964 | Invested (USDT): 200.000000 | Qty Purchased: 5414.6396 | Liquidity Info: Buy Levels: [[0.0369, 57707.34], [0.037, 22196.4], [0.0371, 79763.79], [0.0372, 130164.41], [0.0373, 41026.37], [0.0374, 33963.36], [0.0375, 20419.21], [0.0376, 37388.1], [0.0377, 22202.07], [0.0378, 20668.83]]; Sell Levels: [[0.05324, 967.8], [0.05323, 4777.4], [0.0532, 138.6], [0.05312, 625.1], [0.05303, 4930.0], [0.05287, 4777.4], [0.05281, 339.3], [0.0527, 27.5], [0.05269, 4777.4], [0.05253, 4777.4]] | Extra: Weighted Buy Price: 0.036900, Weighted Sell Price: 0.053233; Breakdown Buy: [(0.0369, 5414.639560981025)]; Breakdown Sell: [(0.05324, 967.8), (0.05323, 2792.5343388467354)]; 
2025-03-10 06:56:19,948 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.490192 | Sell (KucoinExchange eff.): 0.611327 | Ticker Profit: 25.42% | Liquidity Profit: 24.71% | Profit (USDT): 49.575656 | Invested (USDT): 200.615324 | Qty Purchased: 409.2589 | Liquidity Info: Buy Levels: [[0.4882, 33.658], [0.4887, 145.814], [0.4891, 10.672], [0.4893, 23.929], [0.4901, 40.15], [0.4902, 57.414], [0.4907, 19.058], [0.4916, 118.6176], [0.4921, 1016.05], [0.4924, 28.995]]; Sell Levels: [[0.6143, 130.2916], [0.6104, 146.84], [0.6103, 45.645], [0.6101, 0.8917], [0.61, 1.2566], [0.6095, 0.3356], [0.6089, 0.2889], [0.6088, 2.0437], [0.6087, 6.1082], [0.6085, 0.6866]] | Extra: Weighted Buy Price: 0.489702, Weighted Sell Price: 0.611939; Breakdown Buy: [(0.4882, 33.658), (0.4887, 145.814), (0.4891, 10.672), (0.4893, 23.929), (0.4901, 40.15), (0.4902, 57.414), (0.4907, 19.058), (0.4916, 78.56390987341214)]; Breakdown Sell: [(0.6143, 130.2916), (0.6104, 146.84), (0.6103, 45.645), (0.6101, 0.8917), (0.61, 1.2566), (0.6095, 0.3356), (0.6089, 0.2889), (0.6088, 0.3503235881494185)]; 
2025-03-10 06:58:42,538 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.037037 | Sell (KucoinExchange eff.): 0.053229 | Ticker Profit: 44.36% | Liquidity Profit: 43.72% | Profit (USDT): 87.437358 | Invested (USDT): 200.000000 | Qty Purchased: 5400.0054 | Liquidity Info: Buy Levels: [[0.037, 79454.49], [0.0371, 49962.06], [0.0372, 26559.87], [0.0373, 153296.0], [0.0374, 77056.24], [0.0375, 30102.25], [0.0376, 35747.67], [0.0377, 22202.07], [0.0378, 20297.7], [0.0379, 20440.27]]; Sell Levels: [[0.05329, 890.2], [0.05328, 4777.4], [0.0532, 138.6], [0.05312, 4777.4], [0.05303, 4930.0], [0.05288, 198.7], [0.05287, 4777.4], [0.05281, 140.6], [0.0527, 27.5], [0.05269, 4777.4]] | Extra: Weighted Buy Price: 0.037000, Weighted Sell Price: 0.053282; Breakdown Buy: [(0.037, 5400.005400005401)]; Breakdown Sell: [(0.05329, 890.2), (0.05328, 2866.606158757744)]; 
2025-03-10 07:04:31,720 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.489706 | Sell (KucoinExchange eff.): 0.611602 | Ticker Profit: 25.11% | Liquidity Profit: 24.89% | Profit (USDT): 49.897538 | Invested (USDT): 200.457495 | Qty Purchased: 409.3428 | Liquidity Info: Buy Levels: [[0.4881, 49.2824], [0.4882, 33.657], [0.4887, 145.808], [0.4891, 10.662], [0.4893, 23.932], [0.4901, 40.148], [0.4902, 57.415], [0.4907, 149.0], [0.4909, 1018.53], [0.4912, 1017.91]]; Sell Levels: [[0.6151, 127.7916], [0.6104, 146.84], [0.6103, 45.645], [0.6101, 0.8917], [0.61, 1.2566], [0.6095, 0.3356], [0.6089, 0.2889], [0.6088, 2.0437], [0.6087, 6.1082], [0.6085, 0.6866]] | Extra: Weighted Buy Price: 0.489217, Weighted Sell Price: 0.612215; Breakdown Buy: [(0.4881, 49.2824), (0.4882, 33.657), (0.4887, 145.808), (0.4891, 10.662), (0.4893, 23.932), (0.4901, 40.148), (0.4902, 57.415), (0.4907, 48.438357222290215)]; Breakdown Sell: [(0.6151, 127.7916), (0.6104, 146.84), (0.6103, 45.645), (0.6101, 0.8917), (0.61, 1.2566), (0.6095, 0.3356), (0.6089, 0.2889), (0.6088, 2.0437), (0.6087, 0.38275790960849854)]; 
2025-03-10 07:06:53,987 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.037638 | Sell (KucoinExchange eff.): 0.053993 | Ticker Profit: 44.32% | Liquidity Profit: 43.45% | Profit (USDT): 86.909133 | Invested (USDT): 200.000000 | Qty Purchased: 5313.8351 | Liquidity Info: Buy Levels: [[0.0376, 96961.15], [0.0377, 46822.88], [0.0378, 24804.14], [0.0379, 90729.85], [0.038, 80119.18], [0.0381, 34946.22], [0.0382, 21313.09], [0.0383, 22172.24], [0.0384, 2870.59], [0.0385, 4552.85]]; Sell Levels: [[0.05406, 905.0], [0.05405, 746.3], [0.05404, 4777.4], [0.05398, 134.6], [0.05389, 4777.4], [0.05373, 187.0], [0.05372, 1961.0], [0.05371, 4777.4], [0.05359, 136.6], [0.05351, 4777.4]] | Extra: Weighted Buy Price: 0.037600, Weighted Sell Price: 0.054047; Breakdown Buy: [(0.0376, 5313.835101069144)]; Breakdown Sell: [(0.05406, 905.0), (0.05405, 746.3), (0.05404, 2051.9963411061826)]; 
2025-03-10 07:12:41,112 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.490307 | Sell (KucoinExchange eff.): 0.613055 | Ticker Profit: 24.96% | Liquidity Profit: 25.03% | Profit (USDT): 50.235806 | Invested (USDT): 200.662518 | Qty Purchased: 409.2589 | Liquidity Info: Buy Levels: [[0.4882, 16.122], [0.4889, 143.076], [0.4893, 10.463], [0.4895, 23.486], [0.4903, 39.391], [0.4904, 56.335], [0.4908, 1018.74], [0.4909, 1018.53], [0.491, 51.0], [0.4914, 149.0]]; Sell Levels: [[0.6145, 104.279], [0.6144, 22.8], [0.6142, 146.84], [0.6103, 45.645], [0.6101, 0.8917], [0.61, 1.2566], [0.6095, 0.3356], [0.6089, 0.2889], [0.6088, 2.0437], [0.6087, 6.1082]] | Extra: Weighted Buy Price: 0.489817, Weighted Sell Price: 0.613669; Breakdown Buy: [(0.4882, 16.122), (0.4889, 143.076), (0.4893, 10.463), (0.4895, 23.486), (0.4903, 39.391), (0.4904, 56.335), (0.4908, 120.38590987341217)]; Breakdown Sell: [(0.6145, 104.279), (0.6144, 22.8), (0.6142, 146.84), (0.6103, 45.645), (0.6101, 0.8917), (0.61, 1.2566), (0.6095, 0.3356), (0.6089, 0.2889), (0.6088, 2.0437), (0.6087, 1.4131537025226333)]; 
2025-03-10 07:15:04,017 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.037537 | Sell (KucoinExchange eff.): 0.053930 | Ticker Profit: 43.83% | Liquidity Profit: 43.67% | Profit (USDT): 87.341020 | Invested (USDT): 200.000000 | Qty Purchased: 5328.0053 | Liquidity Info: Buy Levels: [[0.0375, 22543.04], [0.0376, 108544.68], [0.0377, 73776.56], [0.0378, 146547.4], [0.0379, 49508.54], [0.038, 24667.08], [0.0381, 22852.36], [0.0382, 20970.04], [0.0383, 22172.24], [0.0384, 23826.8]]; Sell Levels: [[0.05399, 1595.2], [0.05398, 4912.0], [0.05389, 4777.4], [0.05372, 187.0], [0.05371, 4777.4], [0.05359, 136.6], [0.05352, 1968.3], [0.05351, 4777.4], [0.05342, 4777.4], [0.0534, 240.8]] | Extra: Weighted Buy Price: 0.037500, Weighted Sell Price: 0.053984; Breakdown Buy: [(0.0375, 5328.005328005329)]; Breakdown Sell: [(0.05399, 1595.2), (0.05398, 2112.897799596225)]; 
2025-03-10 07:21:09,446 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.490548 | Sell (KucoinExchange eff.): 0.611388 | Ticker Profit: 25.24% | Liquidity Profit: 24.63% | Profit (USDT): 49.464833 | Invested (USDT): 200.802388 | Qty Purchased: 409.3428 | Liquidity Info: Buy Levels: [[0.4881, 11.933], [0.489, 64.462], [0.4896, 10.789], [0.4898, 24.213], [0.4901, 149.0], [0.4906, 40.6], [0.4907, 58.081], [0.4908, 1018.74], [0.4909, 1018.53], [0.491, 51.0]]; Sell Levels: [[0.6147, 124.779], [0.6104, 146.84], [0.6103, 45.645], [0.6101, 0.8917], [0.61, 1.2566], [0.6095, 0.3356], [0.6089, 0.2889], [0.6088, 2.0437], [0.6087, 6.1082], [0.6085, 0.6866]] | Extra: Weighted Buy Price: 0.490058, Weighted Sell Price: 0.612000; Breakdown Buy: [(0.4881, 11.933), (0.489, 64.462), (0.4896, 10.789), (0.4898, 24.213), (0.4901, 149.0), (0.4906, 40.6), (0.4907, 58.081), (0.4908, 50.264757222290186)]; Breakdown Sell: [(0.6147, 124.779), (0.6104, 146.84), (0.6103, 45.645), (0.6101, 0.8917), (0.61, 1.2566), (0.6095, 0.3356), (0.6089, 0.2889), (0.6088, 2.0437), (0.6087, 3.6071528391088044)]; 
2025-03-10 07:23:38,463 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.037437 | Sell (KucoinExchange eff.): 0.056593 | Ticker Profit: 50.85% | Liquidity Profit: 51.17% | Profit (USDT): 102.335899 | Invested (USDT): 200.000000 | Qty Purchased: 5342.2513 | Liquidity Info: Buy Levels: [[0.0374, 64591.32], [0.0375, 60795.04], [0.0376, 53454.46], [0.0377, 147784.09], [0.0378, 55831.81], [0.0379, 24676.82], [0.038, 23670.02], [0.0381, 20431.99], [0.0382, 20297.7], [0.0383, 22172.24]]; Sell Levels: [[0.05665, 9905.9], [0.05637, 1084.1], [0.05636, 1137.1], [0.05628, 1706.6], [0.05625, 4547.9], [0.05612, 187.0], [0.05611, 4547.9], [0.05602, 4547.9], [0.05598, 131.5], [0.05591, 4547.9]] | Extra: Weighted Buy Price: 0.037400, Weighted Sell Price: 0.056650; Breakdown Buy: [(0.0374, 5342.251331556145)]; Breakdown Sell: [(0.05665, 3533.9841165083885)]; 
2025-03-10 07:30:09,789 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.494672 | Sell (KucoinExchange eff.): 0.611579 | Ticker Profit: 24.98% | Liquidity Profit: 23.63% | Profit (USDT): 47.514507 | Invested (USDT): 201.048625 | Qty Purchased: 406.4284 | Liquidity Info: Buy Levels: [[0.4916, 19.039], [0.4933, 28.999], [0.4942, 26.071], [0.4944, 1011.32], [0.4945, 1011.12], [0.4946, 149.0], [0.4947, 1986.366], [0.4948, 67.004], [0.4949, 51.108], [0.495, 747.903]]; Sell Levels: [[0.6133, 18.4], [0.6128, 146.84], [0.6123, 103.8456], [0.6103, 45.645], [0.6101, 0.8917], [0.61, 1.2566], [0.6095, 0.3356], [0.6089, 0.2889], [0.6088, 2.0437], [0.6087, 6.1082]] | Extra: Weighted Buy Price: 0.494178, Weighted Sell Price: 0.612191; Breakdown Buy: [(0.4916, 19.039), (0.4933, 28.999), (0.4942, 26.071), (0.4944, 332.3193966643609)]; Breakdown Sell: [(0.6133, 18.4), (0.6128, 146.84), (0.6123, 103.8456), (0.6103, 45.645), (0.6101, 0.8917), (0.61, 1.2566), (0.6095, 0.3356), (0.6089, 0.2889), (0.6088, 2.0437), (0.6087, 6.1082)]; 
2025-03-10 07:32:32,107 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.037537 | Sell (KucoinExchange eff.): 0.056916 | Ticker Profit: 52.72% | Liquidity Profit: 51.62% | Profit (USDT): 103.249852 | Invested (USDT): 200.000000 | Qty Purchased: 5328.0053 | Liquidity Info: Buy Levels: [[0.0375, 99876.09], [0.0376, 25711.97], [0.0377, 62117.69], [0.0378, 107586.82], [0.0379, 33086.61], [0.038, 30064.64], [0.0381, 45315.94], [0.0382, 40593.13], [0.0383, 24792.32], [0.0384, 21313.09]]; Sell Levels: [[0.05698, 1117.2], [0.05697, 4547.9], [0.05688, 4547.9], [0.0568, 127.8], [0.0567, 4547.9], [0.05666, 27.5], [0.05665, 13.3], [0.05661, 4547.9], [0.05652, 4547.9], [0.05643, 4547.9]] | Extra: Weighted Buy Price: 0.037500, Weighted Sell Price: 0.056973; Breakdown Buy: [(0.0375, 5328.005328005329)]; Breakdown Sell: [(0.05698, 1117.2), (0.05697, 2396.31702703054)]; 
2025-03-10 07:38:17,563 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.494038 | Sell (KucoinExchange eff.): 0.616335 | Ticker Profit: 25.69% | Liquidity Profit: 24.75% | Profit (USDT): 49.704934 | Invested (USDT): 200.791070 | Qty Purchased: 406.4284 | Liquidity Info: Buy Levels: [[0.4916, 19.027], [0.4932, 149.0], [0.4933, 28.977], [0.494, 1012.14], [0.4941, 1011.94], [0.4942, 26.057], [0.4947, 1985.403], [0.4948, 66.967], [0.4949, 51.085], [0.495, 747.544]]; Sell Levels: [[0.6185, 103.8456], [0.6184, 146.84], [0.6144, 18.4], [0.614, 0.3356], [0.6112, 0.3781], [0.6103, 45.645], [0.6101, 0.8917], [0.61, 1.2566], [0.6095, 0.3356], [0.6089, 0.2889]] | Extra: Weighted Buy Price: 0.493544, Weighted Sell Price: 0.616952; Breakdown Buy: [(0.4916, 19.027), (0.4932, 149.0), (0.4933, 28.977), (0.494, 209.42439666436096)]; Breakdown Sell: [(0.6185, 103.8456), (0.6184, 146.84), (0.6144, 18.4), (0.614, 0.3356), (0.6112, 0.3781), (0.6103, 45.645), (0.6101, 0.8917), (0.61, 1.2566), (0.6095, 0.3356), (0.6089, 0.2889)]; 
2025-03-10 07:40:50,039 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.038038 | Sell (KucoinExchange eff.): 0.056374 | Ticker Profit: 48.86% | Liquidity Profit: 48.20% | Profit (USDT): 96.406593 | Invested (USDT): 200.000000 | Qty Purchased: 5257.9000 | Liquidity Info: Buy Levels: [[0.038, 40285.57], [0.0381, 28555.99], [0.0382, 37034.44], [0.0383, 152849.59], [0.0384, 23710.84], [0.0385, 55626.0], [0.0386, 60360.19], [0.0387, 35393.08], [0.0388, 21313.09], [0.0389, 22337.76]]; Sell Levels: [[0.05643, 4210.4], [0.05639, 129.7], [0.05634, 4547.9], [0.05625, 4788.7], [0.05611, 4547.9], [0.05602, 4547.9], [0.056, 27.5], [0.05598, 131.5], [0.05592, 155.5], [0.05591, 4547.9]] | Extra: Weighted Buy Price: 0.038000, Weighted Sell Price: 0.056430; Breakdown Buy: [(0.038, 5257.899994742101)]; Breakdown Sell: [(0.05643, 3547.7618323622223)]; 
2025-03-10 07:43:43,760 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'SEAM/USDT', 'bitget': 'SEAM/USDT'} | Buy (KucoinExchange eff.): 0.414940 | Sell (BitgetExchange eff.): 0.420092 | Ticker Profit: 3.26% | Liquidity Profit: 1.24% | Profit (USDT): 2.488083 | Invested (USDT): 200.399120 | Qty Purchased: 482.9591 | Liquidity Info: Buy Levels: [[0.4137, 79.6854], [0.4141, 79.0307], [0.4147, 6.5405], [0.4148, 206.7487], [0.4149, 5442.3677], [0.4152, 20.0237], [0.4161, 6266.7766], [0.4166, 39.243], [0.4182, 135.0833], [0.4194, 48.6708]]; Sell Levels: [[0.429, 186.2], [0.4289, 1.4], [0.4221, 33.8], [0.422, 7.1], [0.4142, 55.0], [0.4134, 130.4], [0.4133, 41.2], [0.4132, 19805.8], [0.4106, 117.3], [0.4104, 117.3]] | Extra: Weighted Buy Price: 0.414526, Weighted Sell Price: 0.420512; Breakdown Buy: [(0.4137, 79.6854), (0.4141, 79.0307), (0.4147, 6.5405), (0.4148, 206.7487), (0.4149, 110.9538486589311)]; Breakdown Sell: [(0.429, 186.2), (0.4289, 1.4), (0.4221, 33.8), (0.422, 7.1), (0.4142, 55.0), (0.4134, 130.4), (0.4133, 41.2), (0.4132, 11.567133333800015)]; 
2025-03-10 07:46:56,184 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.493632 | Sell (KucoinExchange eff.): 0.615607 | Ticker Profit: 25.47% | Liquidity Profit: 24.71% | Profit (USDT): 49.573941 | Invested (USDT): 200.626257 | Qty Purchased: 406.4284 | Liquidity Info: Buy Levels: [[0.4916, 10.174], [0.4918, 10.17], [0.4919, 15.2], [0.4927, 33.75], [0.4928, 10.149], [0.4932, 149.0], [0.4933, 1.825], [0.4935, 50.0], [0.4936, 11.578], [0.4938, 51.0]]; Sell Levels: [[0.6177, 102.9443], [0.6176, 18.4], [0.617, 145.8975], [0.614, 0.3356], [0.6112, 0.3781], [0.6103, 45.645], [0.6101, 0.8917], [0.61, 1.2566], [0.6095, 0.3356], [0.6089, 0.2889]] | Extra: Weighted Buy Price: 0.493139, Weighted Sell Price: 0.616223; Breakdown Buy: [(0.4916, 10.174), (0.4918, 10.17), (0.4919, 15.2), (0.4927, 33.75), (0.4928, 10.149), (0.4932, 149.0), (0.4933, 1.825), (0.4935, 50.0), (0.4936, 11.578), (0.4938, 51.0)]; Breakdown Sell: [(0.6177, 102.9443), (0.6176, 18.4), (0.617, 145.8975), (0.614, 0.3356), (0.6112, 0.3781), (0.6103, 45.645), (0.6101, 0.8917), (0.61, 1.2566), (0.6095, 0.3356), (0.6089, 0.2889)]; 
2025-03-10 07:49:20,559 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.038038 | Sell (KucoinExchange eff.): 0.052647 | Ticker Profit: 38.82% | Liquidity Profit: 38.41% | Profit (USDT): 76.813971 | Invested (USDT): 200.000000 | Qty Purchased: 5257.9000 | Liquidity Info: Buy Levels: [[0.038, 73178.86], [0.0381, 31220.89], [0.0382, 104499.66], [0.0383, 36545.59], [0.0384, 76408.42], [0.0385, 40319.26], [0.0386, 22370.39], [0.0387, 27265.36], [0.0388, 20297.7], [0.0389, 22337.76]]; Sell Levels: [[0.0527, 3795.0], [0.05265, 17.9], [0.05264, 35.0], [0.0525, 1396.6], [0.05249, 4547.9], [0.05247, 1618.1], [0.05246, 10.1], [0.05245, 240.8], [0.05244, 566.6], [0.05243, 139.0]] | Extra: Weighted Buy Price: 0.038000, Weighted Sell Price: 0.052700; Breakdown Buy: [(0.038, 5257.899994742101)]; Breakdown Sell: [(0.0527, 3795.0), (0.05265, 3.8652789411808044)]; 
2025-03-10 07:55:23,986 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.492308 | Sell (KucoinExchange eff.): 0.615975 | Ticker Profit: 25.57% | Liquidity Profit: 25.12% | Profit (USDT): 50.302728 | Invested (USDT): 200.251028 | Qty Purchased: 406.7594 | Liquidity Info: Buy Levels: [[0.4912, 100.1827], [0.4917, 149.0], [0.4918, 10.17], [0.4919, 63.944], [0.4923, 10.159], [0.4925, 10.155], [0.4928, 76.0], [0.4933, 1.825], [0.4937, 76.002], [0.4938, 127.551]]; Sell Levels: [[0.6181, 92.6643], [0.618, 145.8975], [0.6144, 16.6], [0.614, 0.3356], [0.6112, 0.3781], [0.6103, 45.645], [0.6101, 0.8917], [0.61, 1.2566], [0.6095, 0.3356], [0.6089, 0.2889]] | Extra: Weighted Buy Price: 0.491817, Weighted Sell Price: 0.616592; Breakdown Buy: [(0.4912, 100.1827), (0.4917, 149.0), (0.4918, 10.17), (0.4919, 63.944), (0.4923, 10.159), (0.4925, 10.155), (0.4928, 63.148664414087534)]; Breakdown Sell: [(0.6181, 92.6643), (0.618, 145.8975), (0.6144, 16.6), (0.614, 0.3356), (0.6112, 0.3781), (0.6103, 45.645), (0.6101, 0.8917), (0.61, 1.2566), (0.6095, 0.3356), (0.6089, 0.2889)]; 
2025-03-10 07:57:44,046 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.038538 | Sell (KucoinExchange eff.): 0.052324 | Ticker Profit: 36.47% | Liquidity Profit: 35.77% | Profit (USDT): 71.544015 | Invested (USDT): 200.000000 | Qty Purchased: 5189.6156 | Liquidity Info: Buy Levels: [[0.0385, 65787.19], [0.0386, 52434.92], [0.0387, 80400.82], [0.0388, 155370.74], [0.0389, 41488.28], [0.039, 24853.92], [0.0391, 21313.09], [0.0392, 5852.37], [0.0393, 2609.31], [0.0394, 2086.4]]; Sell Levels: [[0.05247, 1618.1], [0.05246, 10.1], [0.05245, 240.8], [0.05243, 139.0], [0.05241, 15.3], [0.05239, 101.0], [0.05238, 21.7], [0.05227, 4547.9], [0.05223, 10.1], [0.0522, 729.1]] | Extra: Weighted Buy Price: 0.038500, Weighted Sell Price: 0.052377; Breakdown Buy: [(0.0385, 5189.61557922597)]; Breakdown Sell: [(0.05247, 1618.1), (0.05246, 10.1), (0.05245, 240.8), (0.05243, 139.0), (0.05241, 15.3), (0.05239, 101.0), (0.05238, 21.7), (0.05227, 1669.517442351824)]; 
2025-03-10 08:03:41,360 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.493057 | Sell (KucoinExchange eff.): 0.615458 | Ticker Profit: 25.57% | Liquidity Profit: 24.82% | Profit (USDT): 49.727096 | Invested (USDT): 200.310812 | Qty Purchased: 406.2631 | Liquidity Info: Buy Levels: [[0.4918, 192.862], [0.4924, 20.77], [0.4925, 11.097], [0.4933, 1.825], [0.4934, 1013.37], [0.4936, 11.071], [0.4937, 51.0], [0.4939, 17.703], [0.494, 1012.14], [0.4941, 62.116]]; Sell Levels: [[0.6173, 109.2643], [0.6172, 145.8975], [0.614, 0.3356], [0.6112, 0.3781], [0.6103, 45.645], [0.6101, 0.8917], [0.61, 1.2566], [0.6095, 0.3356], [0.6089, 0.2889], [0.6088, 2.0437]] | Extra: Weighted Buy Price: 0.492564, Weighted Sell Price: 0.616074; Breakdown Buy: [(0.4918, 192.862), (0.4924, 20.77), (0.4925, 11.097), (0.4933, 1.825), (0.4934, 179.70911468117086)]; Breakdown Sell: [(0.6173, 109.2643), (0.6172, 145.8975), (0.614, 0.3356), (0.6112, 0.3781), (0.6103, 45.645), (0.6101, 0.8917), (0.61, 1.2566), (0.6095, 0.3356), (0.6089, 0.2889), (0.6088, 2.0437)]; 
2025-03-10 08:06:12,103 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.037938 | Sell (KucoinExchange eff.): 0.051984 | Ticker Profit: 37.43% | Liquidity Profit: 37.02% | Profit (USDT): 74.048375 | Invested (USDT): 200.000000 | Qty Purchased: 5271.7731 | Liquidity Info: Buy Levels: [[0.0379, 65805.06], [0.038, 34105.95], [0.0381, 104497.62], [0.0382, 20297.7], [0.0383, 21262.05], [0.0384, 60776.07], [0.0385, 60440.25], [0.0386, 25087.21], [0.0387, 35211.16], [0.0388, 21137.88]]; Sell Levels: [[0.05219, 52.0], [0.05215, 101.0], [0.05205, 141.0], [0.05204, 27.5], [0.05203, 4547.9], [0.052, 164.0], [0.0519, 13.3], [0.05189, 101.0], [0.05187, 4547.9], [0.0518, 247.0]] | Extra: Weighted Buy Price: 0.037900, Weighted Sell Price: 0.052036; Breakdown Buy: [(0.0379, 5271.773081799468)]; Breakdown Sell: [(0.05219, 52.0), (0.05215, 101.0), (0.05205, 141.0), (0.05204, 27.5), (0.05203, 3514.4877409503774)]; 
2025-03-10 08:12:05,064 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.493321 | Sell (KucoinExchange eff.): 0.615510 | Ticker Profit: 25.57% | Liquidity Profit: 24.77% | Profit (USDT): 49.640643 | Invested (USDT): 200.418179 | Qty Purchased: 406.2631 | Liquidity Info: Buy Levels: [[0.4918, 192.862], [0.4924, 19.04], [0.4925, 10.188], [0.4933, 1.825], [0.4936, 51.0], [0.4939, 16.24], [0.4941, 56.954], [0.4942, 129.197], [0.4944, 11.006], [0.4947, 1010.71]]; Sell Levels: [[0.6176, 91.9004], [0.6175, 16.6], [0.617, 145.8975], [0.614, 0.3356], [0.6112, 0.3781], [0.6103, 45.645], [0.6101, 0.8917], [0.61, 1.2566], [0.6095, 0.3356], [0.6089, 0.2889]] | Extra: Weighted Buy Price: 0.492828, Weighted Sell Price: 0.616126; Breakdown Buy: [(0.4918, 192.862), (0.4924, 19.04), (0.4925, 10.188), (0.4933, 1.825), (0.4936, 51.0), (0.4939, 16.24), (0.4941, 56.954), (0.4942, 58.1541146811709)]; Breakdown Sell: [(0.6176, 91.9004), (0.6175, 16.6), (0.617, 145.8975), (0.614, 0.3356), (0.6112, 0.3781), (0.6103, 45.645), (0.6101, 0.8917), (0.61, 1.2566), (0.6095, 0.3356), (0.6089, 0.2889)]; 
2025-03-10 08:14:22,815 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.037437 | Sell (KucoinExchange eff.): 0.051993 | Ticker Profit: 40.60% | Liquidity Profit: 38.88% | Profit (USDT): 77.761840 | Invested (USDT): 200.000000 | Qty Purchased: 5342.2513 | Liquidity Info: Buy Levels: [[0.0374, 38946.82], [0.0375, 30437.71], [0.0376, 24804.11], [0.0377, 107421.58], [0.0378, 43826.51], [0.0379, 37830.17], [0.038, 58475.12], [0.0381, 42038.98], [0.0382, 26743.58], [0.0383, 26598.26]]; Sell Levels: [[0.05205, 2096.6], [0.05204, 4789.3], [0.052, 105.5], [0.05195, 4789.3], [0.05189, 101.0], [0.05187, 4789.3], [0.0518, 105.9], [0.05179, 4789.3], [0.05173, 10.1], [0.05171, 4547.9]] | Extra: Weighted Buy Price: 0.037400, Weighted Sell Price: 0.052045; Breakdown Buy: [(0.0374, 5342.251331556145)]; Breakdown Sell: [(0.05205, 2096.6), (0.05204, 1749.7054793506281)]; 
